0.0,2.527622182951894e+16
4.1806020066889634e-12,2.6268393986289092e+16
8.361204013377927e-12,2.729216375565746e+16
1.254180602006689e-11,2.834820072224148e+16
1.6722408026755854e-11,2.943717391275439e+16
2.0903010033444818e-11,3.05597510402854e+16
2.508361204013378e-11,3.1716597721249268e+16
2.9264214046822746e-11,3.290837666524312e+16
3.344481605351171e-11,3.413574683811148e+16
3.762541806020067e-11,3.5399362598581588e+16
4.1806020066889636e-11,3.669987280889668e+16
4.59866220735786e-11,3.803791991993993e+16
5.016722408026756e-11,3.941413903140998e+16
5.4347826086956525e-11,4.0829156927676184e+16
5.852842809364549e-11,4.228359109001266e+16
6.270903010033445e-11,4.377804868598028e+16
6.688963210702341e-11,4.531312553679687e+16
7.107023411371238e-11,4.688940506360959e+16
7.525083612040134e-11,4.850745721365409e+16
7.943143812709031e-11,5.0167837367360584e+16
8.361204013377927e-11,5.187108522753903e+16
8.779264214046823e-11,5.36177236918495e+16
9.19732441471572e-11,5.5408257709837384e+16
9.615384615384615e-11,5.724317312588664e+16
1.0033444816053512e-10,5.912293550951616e+16
1.0451505016722409e-10,6.104798897451698e+16
1.0869565217391305e-10,6.301875498849934e+16
1.1287625418060201e-10,6.503563117448808e+16
1.1705685618729099e-10,6.709899010627395e+16
1.2123745819397993e-10,6.9209178099296376e+16
1.254180602006689e-10,7.136651399889735e+16
1.2959866220735786e-10,7.357128796785134e+16
1.3377926421404683e-10,7.582376027513683e+16
1.379598662207358e-10,7.81241600879736e+16
1.4214046822742475e-10,8.047268426920896e+16
1.4632107023411373e-10,8.28694961821861e+16
1.5050167224080267e-10,8.531472450528211e+16
1.5468227424749165e-10,8.780846205834848e+16
1.5886287625418062e-10,9.035076464333176e+16
1.6304347826086957e-10,9.294164990139269e+16
1.6722408026755854e-10,9.558109618887787e+16
1.714046822742475e-10,9.826904147453125e+16
1.7558528428093647e-10,1.0100538226036054e+17
1.7976588628762544e-10,1.037899725285973e+17
1.839464882943144e-10,1.066226227172087e+17
1.8812709030100336e-10,1.0950309872643354e+17
1.923076923076923e-10,1.1243112095882294e+17
1.9648829431438128e-10,1.1540636339527259e+17
2.0066889632107023e-10,1.1842845270952939e+17
2.048494983277592e-10,1.214969674236512e+17
2.0903010033444818e-10,1.2461143710688406e+17
2.1321070234113713e-10,1.27771341620405e+17
2.173913043478261e-10,1.3097611041035352e+17
2.2157190635451505e-10,1.3422512185154549e+17
2.2575250836120402e-10,1.3751770264422806e+17
2.29933110367893e-10,1.4085312726619155e+17
2.3411371237458197e-10,1.4423061748250765e+17
2.382943143812709e-10,1.4764934191510752e+17
2.4247491638795987e-10,1.5110841567435606e+17
2.4665551839464887e-10,1.546069000547094e+17
2.508361204013378e-10,1.581438022964718e+17
2.5501672240802676e-10,1.6171807541559027e+17
2.591973244147157e-10,1.653286181033394e+17
2.633779264214047e-10,1.6897427469765866e+17
2.6755852842809366e-10,1.726538352278086e+17
2.717391304347826e-10,1.7636603553390982e+17
2.759197324414716e-10,1.8010955746281994e+17
2.8010033444816056e-10,1.838830291416917e+17
2.842809364548495e-10,1.8768502533043546e+17
2.8846153846153845e-10,1.9151406785418493e+17
2.9264214046822745e-10,1.9536862611673738e+17
2.968227424749164e-10,1.9924711769580403e+17
3.0100334448160535e-10,2.031479090207688e+17
3.0518394648829435e-10,2.070693161335102e+17
3.093645484949833e-10,2.110096055326943e+17
3.1354515050167224e-10,2.1496699510179664e+17
3.1772575250836124e-10,2.1893965512095555e+17
3.219063545150502e-10,2.2292570936260253e+17
3.2608695652173914e-10,2.269232362706552e+17
3.302675585284281e-10,2.3093027022289507e+17
3.344481605351171e-10,2.3494480287598723e+17
3.3862876254180604e-10,2.3896478459243254e+17
3.42809364548495e-10,2.4298812594857482e+17
3.46989966555184e-10,2.4701269932261472e+17
3.5117056856187293e-10,2.5103634056141347e+17
3.553511705685619e-10,2.5505685072469926e+17
3.595317725752509e-10,2.5907199790511706e+17
3.6371237458193983e-10,2.6307951912239514e+17
3.678929765886288e-10,2.6707712228973226e+17
3.720735785953177e-10,2.710624882503412e+17
3.762541806020067e-10,2.7503327288192045e+17
3.8043478260869567e-10,2.7898710926666182e+17
3.846153846153846e-10,2.8292160992424173e+17
3.887959866220736e-10,2.8683436910508646e+17
3.9297658862876257e-10,2.90722965141048e+17
3.971571906354515e-10,2.9458496285047776e+17
4.0133779264214046e-10,2.9841791599453946e+17
4.0551839464882946e-10,3.0221936978146285e+17
4.096989966555184e-10,3.059868634153043e+17
4.1387959866220736e-10,3.097179326856509e+17
4.1806020066889636e-10,3.1341011259458086e+17
4.222408026755853e-10,3.1706094001707674e+17
4.2642140468227426e-10,3.2066795639097696e+17
4.3060200668896326e-10,3.242287104324478e+17
4.347826086956522e-10,3.2774076087286355e+17
4.3896321070234115e-10,3.312016792128929e+17
4.431438127090301e-10,3.346090524895115e+17
4.473244147157191e-10,3.379604860515873e+17
4.5150501672240805e-10,3.412536063396251e+17
4.55685618729097e-10,3.444860636651998e+17
4.59866220735786e-10,3.47655534985566e+17
4.6404682274247494e-10,3.507597266688934e+17
4.682274247491639e-10,3.5379637724555386e+17
4.724080267558529e-10,3.5676326014086874e+17
4.765886287625418e-10,3.5965818638471706e+17
4.807692307692308e-10,3.624790072934123e+17
